"Conjunto","Alfa","Acesso-Medio"
25,48,1.36114
25,50,1.39261
25,52,1.43895
25,54,1.4578
25,56,1.49672
25,58,1.514
25,60,1.55178
25,62,1.66608
25,64,1.70455
25,66,1.82242
25,68,1.95834
25,70,2.10789
25,72,2.15618
25,74,2.3517
25,76,2.52642
25,78,2.87533
25,80,3.01324
25,82,3.28818
25,84,3.64873
25,86,3.9902
25,88,4.32408
25,90,5.02942
25,92,5.5336
25,94,7.69975
25,96,9.63516
25,98,13.7169
26,2,1.04895
26,4,1.02398
26,6,1.01565
26,8,1.03646
26,10,1.03896
26,12,1.04063
26,14,1.05609
26,16,1.07393
26,18,1.10445
26,20,1.12887
26,22,1.15339
26,24,1.16134
26,26,1.16806
26,28,1.16669
26,30,1.17549
26,32,1.19256
26,34,1.20174
26,36,1.22378
26,38,1.28293
26,40,1.31618
26,42,1.32962
26,44,1.34638
26,46,1.40294
26,48,1.40485
26,50,1.42657
26,52,1.46584
26,54,1.4837
26,56,1.50385
26,58,1.52778
26,60,1.54346
26,62,1.59196
26,64,1.65303
26,66,1.76187
26,68,1.79526
26,70,1.97231
26,72,2.06599
26,74,2.1654
26,76,2.28982
26,78,2.41425
26,80,2.63861
26,82,2.86786
26,84,3.04576
26,86,3.42797
26,88,3.73036
26,90,4.53324
26,92,5.63458
26,94,8.82203
26,96,11.296
26,98,16.2929
27,2,1.0989
27,4,1.07393
27,6,1.04895
27,8,1.06144
27,10,1.06893
27,12,1.0656
27,14,1.06322
27,16,1.06144
27,18,1.09335
27,20,1.12887
27,22,1.15339
27,24,1.15718
27,26,1.16422
27,28,1.20594
27,30,1.22211
27,32,1.22378
27,34,1.23406
27,36,1.24043
27,38,1.2803
27,40,1.28621
27,42,1.30108
27,44,1.31005
27,46,1.35082
27,48,1.35281
27,50,1.41459
27,52,1.44855
27,54,1.48
27,56,1.53953
27,58,1.61735
27,60,1.64502
27,62,1.6693
27,64,1.89966
27,66,2.01011
27,68,2.10672
27,70,2.13644
27,72,2.2644
27,74,2.49885
27,76,2.6066
27,78,2.76518
27,80,2.91583
27,82,3.1834
27,84,3.57024
27,86,3.85312
27,88,4.1311
27,90,4.90398
27,92,6.32302
