"Conjunto","Alfa","Acesso-Medio"
32,58,1.21379
32,60,1.21333
32,62,1.21935
32,64,1.22969
32,66,1.2303
32,68,1.24265
32,70,1.25143
32,72,1.25972
32,74,1.27297
32,76,1.28553
32,78,1.29359
32,80,1.3025
32,82,1.31463
32,84,1.33095
32,86,1.33953
32,88,1.35227
32,90,1.36222
32,92,1.37391
32,94,1.39043
32,96,1.4
32,98,1.41327
33,2,1.05
33,4,1.025
33,6,1.03333
33,8,1.0375
33,10,1.07
33,12,1.1
33,14,1.09286
33,16,1.1
33,18,1.1
33,20,1.12
33,22,1.12273
33,24,1.1375
33,26,1.13462
33,28,1.14286
33,30,1.14333
33,32,1.14688
33,34,1.14706
33,36,1.16389
33,38,1.18421
33,40,1.2025
33,42,1.21429
33,44,1.22273
33,46,1.22174
33,48,1.22292
33,50,1.232
33,52,1.24038
33,54,1.24815
33,56,1.24821
33,58,1.25862
33,60,1.26333
33,62,1.27903
33,64,1.2875
33,66,1.30303
33,68,1.31471
33,70,1.32286
33,72,1.33333
33,74,1.34459
33,76,1.35263
33,78,1.36026
33,80,1.36375
33,82,1.37317
33,84,1.37381
33,86,1.38488
33,88,1.38864
33,90,1.39111
33,92,1.40326
33,94,1.41064
33,96,1.41979
33,98,1.42347
34,2,1.05
34,4,1.1
34,6,1.06667
34,8,1.0625
34,10,1.05
34,12,1.05833
34,14,1.06429
34,16,1.0625
34,18,1.07778
34,20,1.095
34,22,1.12273
34,24,1.14167
34,26,1.13846
34,28,1.14643
34,30,1.15667
34,32,1.175
34,34,1.18529
34,36,1.19444
34,38,1.19737
34,40,1.2075
34,42,1.22381
34,44,1.23409
34,46,1.23913
34,48,1.24583
34,50,1.242
34,52,1.25192
34,54,1.25741
34,56,1.26071
34,58,1.26724
34,60,1.28
34,62,1.2871
34,64,1.3
34,66,1.31515
34,68,1.32059
34,70,1.32286
34,72,1.32639
34,74,1.33784
34,76,1.35
34,78,1.36282
34,80,1.37875
34,82,1.39512
34,84,1.40357
34,86,1.40698
34,88,1.40909
34,90,1.41778
34,92,1.42609
34,94,1.4383
34,96,1.44792
34,98,1.4551
35,2,1.05
35,4,1.05
35,6,1.06667
35,8,1.0625
35,10,1.06
35,12,1.08333
35,14,1.08571
35,16,1.0875
35,18,1.1
35,20,1.105
35,22,1.10455
35,24,1.10833
35,26,1.11923
35,28,1.125
35,30,1.13667
35,32,1.14062
35,34,1.16176
35,36,1.16389
35,38,1.18158
35,40,1.195
35,42,1.20952
35,44,1.22273
35,46,1.22609
35,48,1.23333
35,50,1.232
35,52,1.23269
35,54,1.24074
35,56,1.25179
35,58,1.26034
35,60,1.26667
35,62,1.27742
35,64,1.28594
35,66,1.29697
35,68,1.30294
35,70,1.31143
35,72,1.325
35,74,1.33108
35,76,1.34474
35,78,1.35385
35,80,1.3625
35,82,1.37195
35,84,1.39167
35,86,1.39651
35,88,1.4
35,90,1.41222
35,92,1.41848
35,94,1.42766
35,96,1.43646
35,98,1.44694
36,2,1
36,4,1
36,6,1.03333
36,8,1.0375
36,10,1.06
36,12,1.06667
36,14,1.06429
36,16,1.08125
36,18,1.11111
36,20,1.13
36,22,1.14091
36,24,1.14167
36,26,1.14231
36,28,1.16429
36,30,1.17333
36,32,1.175
36,34,1.17941
36,36,1.18611
36,38,1.18684
36,40,1.195
36,42,1.2
36,44,1.2
36,46,1.21304
36,48,1.21875
36,50,1.23
36,52,1.25
36,54,1.26111
36,56,1.2625
36,58,1.27241
36,60,1.27833
36,62,1.2871
36,64,1.29062
36,66,1.29394
36,68,1.29706
36,70,1.30714
36,72,1.3125
36,74,1.32432
36,76,1.32895
36,78,1.34103
36,80,1.35125
36,82,1.35976
36,84,1.36667
36,86,1.37093
36,88,1.38182
36,90,1.39222
36,92,1.39348
36,94,1.40532
36,96,1.41042
36,98,1.41939
37,2,1.05
37,4,1.025
37,6,1.01667
37,8,1.0375
37,10,1.04
37,12,1.05
37,14,1.05
37,16,1.05
37,18,1.07778
37,20,1.09
37,22,1.10909
37,24,1.15417
37,26,1.16538
37,28,1.17143
37,30,1.17667
37,32,1.19062
37,34,1.19412
37,36,1.2
37,38,1.20526
37,40,1.2075
37,42,1.2119
37,44,1.23409
37,46,1.23696
37,48,1.2375
37,50,1.256
37,52,1.25962
37,54,1.25556
37,56,1.25714
37,58,1.26724
37,60,1.27833
37,62,1.28387
37,64,1.29219
37,66,1.30455
37,68,1.31176
37,70,1.32429
37,72,1.33611
37,74,1.34324
37,76,1.35658
37,78,1.3641
37,80,1.36875
37,82,1.37805
37,84,1.38571
37,86,1.3907
37,88,1.4
37,90,1.41111
37,92,1.4163
37,94,1.4234
37,96,1.43438
37,98,1.44388
38,2,1
38,4,1
38,6,1
38,8,1.0125
38,10,1.02
38,12,1.05
38,14,1.05714
38,16,1.05625
38,18,1.08889
38,20,1.1
38,22,1.10455
38,24,1.10417
38,26,1.12308
38,28,1.125
38,30,1.13
38,32,1.15313
38,34,1.15294
38,36,1.16389
38,38,1.17632
38,40,1.1975
38,42,1.20476
38,44,1.20227
38,46,1.21522
38,48,1.22292
38,50,1.232
38,52,1.23654
38,54,1.24259
38,56,1.2625
38,58,1.26379
38,60,1.26833
38,62,1.27742
38,64,1.28437
38,66,1.29394
38,68,1.31471
38,70,1.32714
38,72,1.33472
38,74,1.33919
38,76,1.34868
38,78,1.35897
38,80,1.36125
38,82,1.36829
38,84,1.37024
38,86,1.38372
38,88,1.3875
38,90,1.40222
38,92,1.40761
38,94,1.41383
38,96,1.42396
38,98,1.43367
39,2,1
39,4,1
39,6,1.01667
39,8,1.0125
39,10,1.02
39,12,1.025
39,14,1.03571
39,16,1.0375
39,18,1.03333
39,20,1.055
39,22,1.05909
39,24,1.075
39,26,1.08077
39,28,1.09286
39,30,1.1
39,32,1.11563
39,34,1.13235
39,36,1.14167
39,38,1.14474
39,40,1.1575
39,42,1.16667
39,44,1.17955
39,46,1.1913
39,48,1.19792
39,50,1.206
39,52,1.22308
39,54,1.23333
39,56,1.24464
39,58,1.25
39,60,1.26333
39,62,1.27419
39,64,1.29375
39,66,1.30152
39,68,1.30441
39,70,1.31571
39,72,1.325
39,74,1.33514
39,76,1.33816
39,78,1.35128
39,80,1.36375
39,82,1.36951
39,84,1.37857
39,86,1.3814
39,88,1.39886
39,90,1.40667
39,92,1.41848
39,94,1.42447
39,96,1.43125
39,98,1.44286
40,2,1
40,4,1
40,6,1
40,8,1.025
40,10,1.04
40,12,1.06667
40,14,1.08571
40,16,1.09375
40,18,1.08889
40,20,1.095
40,22,1.12273
40,24,1.13333
40,26,1.15
40,28,1.17143
40,30,1.19
40,32,1.19062
40,34,1.18824
40,36,1.19722
40,38,1.2
40,40,1.2075
40,42,1.22143
40,44,1.23182
40,46,1.23261
40,48,1.24167
40,50,1.242
40,52,1.24808
40,54,1.25926
40,56,1.27143
40,58,1.28103
40,60,1.28833
40,62,1.29194
40,64,1.29219
40,66,1.30303
40,68,1.30882
40,70,1.31
40,72,1.31806
40,74,1.32568
40,76,1.33684
40,78,1.34359
40,80,1.355
40,82,1.35976
40,84,1.3619
40,86,1.36977
40,88,1.37614
40,90,1.38556
40,92,1.39239
40,94,1.40638
40,96,1.41667
40,98,1.42653
41,2,1
41,4,1
41,6,1.01667
41,8,1.0125
41,10,1.02
41,12,1.03333
41,14,1.05
41,16,1.05625
41,18,1.06667
41,20,1.09
41,22,1.10909
41,24,1.10417
41,26,1.1
41,28,1.11071
41,30,1.12
41,32,1.11875
41,34,1.12353
41,36,1.12778
41,38,1.14211
41,40,1.1525
41,42,1.16429
41,44,1.175
41,46,1.17826
41,48,1.18958
41,50,1.2
41,52,1.22115
41,54,1.22778
41,56,1.2375
41,58,1.24828
41,60,1.26167
41,62,1.26935
41,64,1.275
41,66,1.28788
41,68,1.29853
41,70,1.30714
41,72,1.30972
41,74,1.31351
41,76,1.31974
41,78,1.3359
41,80,1.3375
41,82,1.35488
41,84,1.36548
41,86,1.36744
41,88,1.37727
41,90,1.38333
41,92,1.38478
41,94,1.39149
41,96,1.39375
41,98,1.40612
42,2,1
42,4,1
42,6,1
42,8,1.025
42,10,1.03
42,12,1.04167
42,14,1.05714
42,16,1.06875
42,18,1.06667
42,20,1.075
42,22,1.06818
42,24,1.0875
42,26,1.09231
42,28,1.09643
42,30,1.09667
42,32,1.10312
42,34,1.11765
42,36,1.14444
42,38,1.16053
42,40,1.17
42,42,1.19048
42,44,1.2
42,46,1.20217
42,48,1.2125
42,50,1.218
42,52,1.21731
42,54,1.23148
42,56,1.23571
42,58,1.23621
42,60,1.25167
42,62,1.26613
42,64,1.27969
42,66,1.3
42,68,1.31029
42,70,1.32
42,72,1.32222
42,74,1.33514
42,76,1.34868
42,78,1.35256
42,80,1.36125
42,82,1.36098
42,84,1.36667
42,86,1.37674
42,88,1.38864
42,90,1.4
42,92,1.40652
42,94,1.41064
42,96,1.41354
42,98,1.42449
43,2,1
43,4,1
43,6,1
43,8,1.0125
43,10,1.06
43,12,1.05833
43,14,1.06429
43,16,1.0625
43,18,1.06111
43,20,1.08
43,22,1.07727
43,24,1.07917
43,26,1.09615
43,28,1.11071
43,30,1.11
43,32,1.11563
43,34,1.10882
43,36,1.11111
43,38,1.12105
43,40,1.1325
43,42,1.14524
43,44,1.15227
43,46,1.16522
43,48,1.16667
43,50,1.186
43,52,1.19423
43,54,1.2
43,56,1.21964
43,58,1.22759
43,60,1.23833
43,62,1.24516
43,64,1.25
43,66,1.26212
43,68,1.27059
43,70,1.27429
43,72,1.28056
43,74,1.29595
43,76,1.30921
43,78,1.32179
43,80,1.32875
43,82,1.34024
43,84,1.35119
43,86,1.35698
43,88,1.36818
43,90,1.37111
43,92,1.38043
43,94,1.3883
43,96,1.39583
43,98,1.40918
44,2,1
44,4,1
44,6,1
44,8,1
44,10,1.01
44,12,1.025
44,14,1.03571
44,16,1.0375
44,18,1.05
44,20,1.07
44,22,1.07727
44,24,1.08333
44,26,1.09615
44,28,1.10357
44,30,1.11667
44,32,1.12188
44,34,1.13529
44,36,1.15833
44,38,1.17105
44,40,1.1725
44,42,1.17857
44,44,1.18864
44,46,1.19348
44,48,1.19375
44,50,1.198
44,52,1.20769
44,54,1.21852
44,56,1.23393
44,58,1.2569
44,60,1.27
44,62,1.28226
44,64,1.29062
44,66,1.30152
44,68,1.31471
44,70,1.32143
44,72,1.32917
44,74,1.33919
44,76,1.34474
44,78,1.35128
44,80,1.35875
44,82,1.36829
44,84,1.37381
44,86,1.37442
44,88,1.37841
44,90,1.38111
44,92,1.3913
44,94,1.39574
44,96,1.40417
44,98,1.4051
45,2,1
45,4,1.025
45,6,1.01667
45,8,1.025
45,10,1.03
45,12,1.05
45,14,1.05714
45,16,1.0625
45,18,1.06667
45,20,1.08
45,22,1.08182
45,24,1.09167
45,26,1.10385
45,28,1.11071
45,30,1.12667
45,32,1.14375
45,34,1.14118
45,36,1.14167
45,38,1.16053
45,40,1.1625
45,42,1.17381
45,44,1.17727
45,46,1.18261
45,48,1.19792
45,50,1.208
45,52,1.21346
45,54,1.22037
45,56,1.23214
45,58,1.24828
45,60,1.26
45,62,1.26935
45,64,1.27969
45,66,1.29242
45,68,1.30294
45,70,1.31143
45,72,1.32361
45,74,1.32973
45,76,1.33421
45,78,1.34231
45,80,1.35625
45,82,1.36829
45,84,1.37381
45,86,1.37674
45,88,1.38409
45,90,1.4
45,92,1.40761
45,94,1.41596
45,96,1.42708
45,98,1.43367
46,2,1
46,4,1.025
46,6,1.01667
46,8,1.0375
46,10,1.03
46,12,1.025
46,14,1.04286
46,16,1.0625
46,18,1.05556
46,20,1.06
46,22,1.07273
46,24,1.0875
46,26,1.09231
46,28,1.10714
46,30,1.11333
46,32,1.12188
46,34,1.12941
46,36,1.13056
46,38,1.14737
46,40,1.165
46,42,1.17143
46,44,1.18182
46,46,1.18913
46,48,1.21042
46,50,1.228
46,52,1.225
46,54,1.22963
46,56,1.23571
46,58,1.23793
46,60,1.24833
46,62,1.25645
46,64,1.26719
46,66,1.2803
46,68,1.28529
46,70,1.29143
46,72,1.30278
46,74,1.31622
46,76,1.325
46,78,1.33205
46,80,1.34875
46,82,1.35732
46,84,1.35952
46,86,1.36279
46,88,1.37045
46,90,1.38
46,92,1.38587
46,94,1.39255
46,96,1.4
46,98,1.41122
47,2,1
47,4,1.025
47,6,1.03333
47,8,1.0375
47,10,1.05
47,12,1.05833
47,14,1.07857
47,16,1.075
47,18,1.08333
47,20,1.085
47,22,1.1
47,24,1.09583
47,26,1.1
47,28,1.11786
47,30,1.12333
47,32,1.1375
47,34,1.14118
47,36,1.14722
47,38,1.16053
47,40,1.17
47,42,1.18333
47,44,1.18864
47,46,1.2
47,48,1.21667
47,50,1.226
47,52,1.24423
47,54,1.25
47,56,1.26071
47,58,1.26897
47,60,1.27
47,62,1.26452
47,64,1.275
47,66,1.28333
47,68,1.29412
47,70,1.30429
47,72,1.30417
47,74,1.30541
47,76,1.31579
47,78,1.32051
47,80,1.34
47,82,1.3439
47,84,1.35476
47,86,1.36628
47,88,1.37159
47,90,1.39111
47,92,1.39565
47,94,1.40851
47,96,1.42188
47,98,1.42143
48,2,1
48,4,1.025
48,6,1.03333
48,8,1.025
48,10,1.04
48,12,1.06667
48,14,1.07143
48,16,1.1
48,18,1.11111
48,20,1.115
48,22,1.12727
48,24,1.125
48,26,1.13462
48,28,1.13929
48,30,1.15333
48,32,1.15937
48,34,1.18529
48,36,1.19444
48,38,1.20263
48,40,1.2075
48,42,1.22143
48,44,1.23182
48,46,1.2413
48,48,1.24792
48,50,1.26
48,52,1.26154
48,54,1.26296
48,56,1.26786
48,58,1.28793
48,60,1.295
48,62,1.30323
48,64,1.31406
48,66,1.32576
48,68,1.33529
48,70,1.34714
48,72,1.35833
48,74,1.37568
48,76,1.38421
48,78,1.38846
48,80,1.3975
48,82,1.4122
48,84,1.42619
48,86,1.4314
48,88,1.43182
48,90,1.44
48,92,1.44457
48,94,1.45106
48,96,1.45312
48,98,1.4551
49,2,1
49,4,1
49,6,1.01667
49,8,1.0375
49,10,1.04
49,12,1.05
49,14,1.06429
49,16,1.06875
49,18,1.08333
49,20,1.105
49,22,1.10455
49,24,1.10833
49,26,1.11538
49,28,1.13571
49,30,1.14333
49,32,1.14375
49,34,1.15588
49,36,1.16389
49,38,1.17632
49,40,1.175
49,42,1.18333
49,44,1.2
49,46,1.20435
49,48,1.22292
49,50,1.228
49,52,1.24615
49,54,1.25926
49,56,1.26964
49,58,1.28966
49,60,1.30333
49,62,1.31129
49,64,1.31719
49,66,1.3197
49,68,1.325
49,70,1.33286
49,72,1.34444
49,74,1.35135
49,76,1.37105
49,78,1.37821
49,80,1.38125
49,82,1.39024
49,84,1.4
49,86,1.40698
49,88,1.41364
49,90,1.41222
49,92,1.42065
49,94,1.42128
49,96,1.42708
49,98,1.43673
50,2,1
50,4,1.025
50,6,1.01667
50,8,1.0125
50,10,1.03
50,12,1.04167
50,14,1.04286
50,16,1.0625
50,18,1.07778
50,20,1.075
50,22,1.08636
50,24,1.09583
50,26,1.10769
50,28,1.125
50,30,1.13
50,32,1.1375
50,34,1.14706
50,36,1.15278
50,38,1.15789
50,40,1.1625
50,42,1.16429
50,44,1.17045
50,46,1.18261
50,48,1.1875
50,50,1.198
50,52,1.20769
50,54,1.21667
50,56,1.22857
50,58,1.23793
50,60,1.24167
50,62,1.24839
50,64,1.25937
50,66,1.27121
50,68,1.28088
50,70,1.29
50,72,1.29861
50,74,1.31892
50,76,1.31974
50,78,1.33333
50,80,1.34625
50,82,1.35366
50,84,1.35357
50,86,1.36628
50,88,1.38295
50,90,1.4
50,92,1.40652
50,94,1.4117
50,96,1.41771
50,98,1.42245
51,2,1
51,4,1.025
51,6,1.03333
51,8,1.0375
51,10,1.03
51,12,1.025
51,14,1.05
51,16,1.05
51,18,1.05556
51,20,1.06
51,22,1.05455
51,24,1.075
51,26,1.08077
51,28,1.08929
51,30,1.1
51,32,1.1
51,34,1.10294
51,36,1.11111
51,38,1.13158
51,40,1.1475
51,42,1.16905
51,44,1.18409
51,46,1.18261
51,48,1.19375
51,50,1.2
51,52,1.22115
51,54,1.22778
51,56,1.2375
51,58,1.24483
51,60,1.25167
51,62,1.26129
51,64,1.27344
51,66,1.28182
51,68,1.28824
51,70,1.29286
51,72,1.30139
51,74,1.31757
51,76,1.33026
51,78,1.34359
51,80,1.355
51,82,1.35976
51,84,1.36071
51,86,1.37558
51,88,1.38068
51,90,1.39333
51,92,1.40326
51,94,1.4117
51,96,1.43021
51,98,1.4398
52,2,1
52,4,1
52,6,1
52,8,1.0125
52,10,1.02
52,12,1.025
52,14,1.02857
52,16,1.05625
52,18,1.08333
52,20,1.085
52,22,1.11818
52,24,1.125
52,26,1.12692
52,28,1.12857
52,30,1.13667
52,32,1.15313
52,34,1.15294
52,36,1.16111
52,38,1.17632
52,40,1.1775
52,42,1.18571
52,44,1.18864
52,46,1.1913
52,48,1.19375
52,50,1.204
52,52,1.21346
52,54,1.22407
52,56,1.23571
52,58,1.2431
52,60,1.24333
52,62,1.25806
52,64,1.26406
52,66,1.27727
52,68,1.28382
52,70,1.29143
52,72,1.30278
52,74,1.31081
52,76,1.32105
52,78,1.32564
52,80,1.32875
52,82,1.34756
52,84,1.35714
52,86,1.36047
52,88,1.37386
52,90,1.38333
52,92,1.39022
52,94,1.4
52,96,1.4125
52,98,1.42143
53,2,1
53,4,1.025
53,6,1.01667
53,8,1.0125
53,10,1.07
53,12,1.06667
53,14,1.07143
53,16,1.0875
53,18,1.10556
53,20,1.115
53,22,1.14545
53,24,1.1375
53,26,1.14231
53,28,1.13571
53,30,1.13333
53,32,1.14688
53,34,1.15882
53,36,1.175
53,38,1.17632
53,40,1.1775
53,42,1.18571
53,44,1.2
53,46,1.21739
53,48,1.22708
53,50,1.23
53,52,1.24423
53,54,1.2537
53,56,1.26607
53,58,1.27414
53,60,1.27333
53,62,1.29839
53,64,1.30625
53,66,1.32121
53,68,1.32647
53,70,1.33857
53,72,1.35972
53,74,1.36757
53,76,1.38289
53,78,1.38077
53,80,1.37875
53,82,1.38902
53,84,1.39762
53,86,1.40814
53,88,1.41477
53,90,1.42889
53,92,1.43696
53,94,1.44574
53,96,1.46146
53,98,1.46633
54,2,1
54,4,1
54,6,1
54,8,1.025
54,10,1.02
54,12,1.025
54,14,1.02143
54,16,1.04375
54,18,1.05556
54,20,1.065
54,22,1.07727
54,24,1.0875
54,26,1.09231
54,28,1.09643
54,30,1.11333
54,32,1.12188
54,34,1.14412
54,36,1.15556
54,38,1.18421
54,40,1.1925
54,42,1.20952
54,44,1.20682
54,46,1.21087
54,48,1.21458
54,50,1.248
54,52,1.25385
54,54,1.26852
54,56,1.28036
54,58,1.29138
54,60,1.29167
54,62,1.29516
54,64,1.30625
54,66,1.31515
54,68,1.33235
54,70,1.34143
54,72,1.34722
54,74,1.36351
54,76,1.36842
54,78,1.37308
54,80,1.37375
54,82,1.37927
54,84,1.38214
54,86,1.3907
54,88,1.39318
54,90,1.40556
54,92,1.41522
54,94,1.42021
54,96,1.43021
54,98,1.44082
55,2,1
55,4,1.025
55,6,1.01667
55,8,1.075
55,10,1.06
55,12,1.06667
55,14,1.07857
55,16,1.09375
55,18,1.09444
55,20,1.11
55,22,1.11818
55,24,1.12917
55,26,1.13077
55,28,1.14643
55,30,1.15
55,32,1.15625
55,34,1.16176
55,36,1.17222
55,38,1.17895
55,40,1.1775
55,42,1.18571
55,44,1.20682
55,46,1.21957
55,48,1.22708
55,50,1.248
55,52,1.27885
55,54,1.28148
55,56,1.2875
55,58,1.29828
55,60,1.29833
55,62,1.31452
55,64,1.32031
55,66,1.32879
55,68,1.33971
55,70,1.34571
55,72,1.35556
55,74,1.35541
55,76,1.36316
55,78,1.36538
55,80,1.38375
55,82,1.38902
55,84,1.3869
55,86,1.39186
55,88,1.39886
55,90,1.40556
55,92,1.41957
55,94,1.43191
55,96,1.44583
55,98,1.4551
56,2,1
56,4,1.025
56,6,1.01667
56,8,1.0125
56,10,1.04
56,12,1.05
56,14,1.05
56,16,1.05625
56,18,1.06111
56,20,1.06
56,22,1.06364
56,24,1.0875
56,26,1.09615
56,28,1.10357
56,30,1.11
56,32,1.14062
56,34,1.15
56,36,1.16389
56,38,1.17105
56,40,1.1725
56,42,1.18571
56,44,1.19773
56,46,1.20652
56,48,1.22083
56,50,1.228
56,52,1.23846
56,54,1.25741
56,56,1.26071
56,58,1.27414
56,60,1.285
56,62,1.30645
56,64,1.32031
56,66,1.33333
56,68,1.34265
56,70,1.35571
56,72,1.37083
56,74,1.37973
56,76,1.38684
56,78,1.39487
56,80,1.4025
56,82,1.40732
56,84,1.41786
56,86,1.42674
56,88,1.43295
56,90,1.43667
56,92,1.4413
56,94,1.44362
56,96,1.45729
56,98,1.46735
57,2,1
57,4,1
57,6,1.03333
57,8,1.0375
57,10,1.05
57,12,1.05
57,14,1.05714
57,16,1.0625
57,18,1.06111
57,20,1.075
57,22,1.09091
57,24,1.09583
57,26,1.08846
57,28,1.1
57,30,1.11
57,32,1.13125
57,34,1.13529
57,36,1.15278
57,38,1.15789
57,40,1.1725
57,42,1.20238
57,44,1.20227
57,46,1.21304
57,48,1.21458
57,50,1.222
57,52,1.23654
57,54,1.24815
57,56,1.26071
57,58,1.26552
57,60,1.28
57,62,1.28226
57,64,1.28594
57,66,1.28788
57,68,1.29706
57,70,1.3
57,72,1.30278
57,74,1.31757
57,76,1.32105
57,78,1.33077
57,80,1.33875
57,82,1.3439
57,84,1.35119
57,86,1.36744
57,88,1.37386
57,90,1.38556
57,92,1.39674
57,94,1.40319
57,96,1.41042
57,98,1.41939
58,2,1
58,4,1
58,6,1.01667
58,8,1.025
58,10,1.04
58,12,1.05
58,14,1.05714
58,16,1.0875
58,18,1.11111
58,20,1.125
58,22,1.12273
58,24,1.125
58,26,1.14615
58,28,1.15714
58,30,1.16667
58,32,1.175
58,34,1.18529
58,36,1.19722
58,38,1.19474
58,40,1.2025
58,42,1.20952
58,44,1.23182
58,46,1.23696
58,48,1.25
58,50,1.256
58,52,1.26346
58,54,1.27222
58,56,1.27321
58,58,1.28448
58,60,1.29167
58,62,1.29194
58,64,1.30938
58,66,1.32576
58,68,1.33529
58,70,1.34429
58,72,1.35139
58,74,1.35676
58,76,1.35789
58,78,1.36154
58,80,1.38
58,82,1.3878
58,84,1.39167
58,86,1.40349
58,88,1.40455
58,90,1.41556
58,92,1.42935
58,94,1.43723
58,96,1.44167
58,98,1.45204
59,2,1
59,4,1
59,6,1
59,8,1.025
59,10,1.04
59,12,1.04167
59,14,1.05714
59,16,1.05625
59,18,1.07222
59,20,1.095
59,22,1.09545
59,24,1.10833
59,26,1.10385
59,28,1.10714
59,30,1.12
59,32,1.125
59,34,1.12647
59,36,1.13056
59,38,1.14737
59,40,1.1625
59,42,1.16429
59,44,1.16591
59,46,1.17391
59,48,1.175
59,50,1.194
59,52,1.19808
59,54,1.20926
59,56,1.21964
59,58,1.22586
59,60,1.235
59,62,1.24194
59,64,1.25312
59,66,1.26364
59,68,1.27059
59,70,1.28286
59,72,1.28472
59,74,1.28919
59,76,1.29737
59,78,1.3141
59,80,1.3225
59,82,1.33293
59,84,1.34048
59,86,1.35581
59,88,1.36136
59,90,1.37111
59,92,1.3837
59,94,1.38723
59,96,1.39479
59,98,1.40714
60,2,1
60,4,1
60,6,1
60,8,1.0375
60,10,1.04
60,12,1.05833
60,14,1.07143
60,16,1.06875
60,18,1.08333
60,20,1.085
60,22,1.1
60,24,1.10417
60,26,1.12308
60,28,1.12143
60,30,1.13333
60,32,1.15
60,34,1.16176
60,36,1.16111
60,38,1.16842
60,40,1.18
60,42,1.17857
60,44,1.18409
60,46,1.19348
60,48,1.20417
60,50,1.218
60,52,1.24038
60,54,1.24815
60,56,1.26429
60,58,1.28103
60,60,1.29833
60,62,1.3
60,64,1.30469
60,66,1.31667
60,68,1.32647
60,70,1.33143
60,72,1.33889
60,74,1.35676
60,76,1.36447
60,78,1.37051
60,80,1.375
60,82,1.38537
60,84,1.3869
60,86,1.39884
60,88,1.40568
60,90,1.41889
60,92,1.42174
60,94,1.42979
60,96,1.43854
60,98,1.4449
61,2,1
61,4,1
61,6,1.03333
61,8,1.05
61,10,1.06
61,12,1.06667
61,14,1.05714
61,16,1.0625
61,18,1.07222
61,20,1.1
61,22,1.11818
61,24,1.11667
61,26,1.11923
61,28,1.13214
61,30,1.13667
61,32,1.15
61,34,1.17059
61,36,1.19444
61,38,1.20263
61,40,1.21
61,42,1.21667
61,44,1.22955
61,46,1.23478
61,48,1.24375
61,50,1.256
61,52,1.26154
61,54,1.26481
61,56,1.27321
61,58,1.27414
61,60,1.28833
61,62,1.30806
61,64,1.31094
61,66,1.31667
61,68,1.32647
61,70,1.33286
61,72,1.34722
61,74,1.35405
61,76,1.35921
61,78,1.36795
61,80,1.3825
61,82,1.39146
61,84,1.4
61,86,1.40814
61,88,1.41932
61,90,1.42667
61,92,1.4337
61,94,1.44149
61,96,1.44792
61,98,1.46224
62,2,1
62,4,1
62,6,1
62,8,1.0375
62,10,1.04
62,12,1.05
62,14,1.05714
62,16,1.08125
62,18,1.09444
62,20,1.11
62,22,1.10455
62,24,1.10417
62,26,1.11154
62,28,1.11786
62,30,1.12667
62,32,1.12812
62,34,1.13529
62,36,1.15
62,38,1.15789
62,40,1.1625
62,42,1.16429
62,44,1.17955
62,46,1.18913
62,48,1.19792
62,50,1.194
62,52,1.20577
62,54,1.21481
62,56,1.22679
62,58,1.24655
62,60,1.25333
62,62,1.26452
62,64,1.28437
62,66,1.29697
62,68,1.30588
62,70,1.31
62,72,1.32778
62,74,1.34459
62,76,1.34605
62,78,1.35128
62,80,1.35
62,82,1.36585
62,84,1.37381
62,86,1.38256
62,88,1.39318
62,90,1.40667
62,92,1.41087
62,94,1.41596
62,96,1.425
62,98,1.42755
63,2,1
63,4,1
63,6,1.01667
63,8,1.025
63,10,1.04
63,12,1.05
63,14,1.07857
63,16,1.1
63,18,1.1
63,20,1.11
63,22,1.12273
63,24,1.1125
63,26,1.11154
63,28,1.12857
63,30,1.14667
63,32,1.15625
63,34,1.16471
63,36,1.17778
63,38,1.18421
63,40,1.1875
63,42,1.1881
63,44,1.19773
63,46,1.21087
63,48,1.23125
63,50,1.236
63,52,1.25192
63,54,1.26111
63,56,1.26786
63,58,1.28621
63,60,1.30167
63,62,1.30968
63,64,1.31719
63,66,1.3197
63,68,1.32941
63,70,1.34
63,72,1.34861
63,74,1.36622
63,76,1.36316
63,78,1.36282
63,80,1.375
63,82,1.37805
63,84,1.38452
63,86,1.38953
63,88,1.4
63,90,1.40889
63,92,1.41957
63,94,1.4266
63,96,1.4375
63,98,1.4449
64,2,1
64,4,1
64,6,1
64,8,1
64,10,1.01
64,12,1.01667
64,14,1.02857
64,16,1.05625
64,18,1.06111
64,20,1.08
64,22,1.09545
64,24,1.10417
64,26,1.10769
64,28,1.12857
64,30,1.13667
64,32,1.14062
64,34,1.14412
64,36,1.14722
64,38,1.15789
64,40,1.175
64,42,1.18333
64,44,1.2
64,46,1.20217
64,48,1.2125
64,50,1.224
64,52,1.23269
64,54,1.23889
64,56,1.24286
64,58,1.25
64,60,1.26333
64,62,1.26452
64,64,1.27813
64,66,1.28182
64,68,1.29412
64,70,1.30571
64,72,1.30556
64,74,1.31486
64,76,1.33026
64,78,1.33974
64,80,1.3525
64,82,1.36463
64,84,1.375
64,86,1.38256
64,88,1.38864
64,90,1.39667
64,92,1.40109
64,94,1.40426
64,96,1.41979
64,98,1.42857
65,2,1
65,4,1
65,6,1.01667
65,8,1.0125
65,10,1.02
65,12,1.05
65,14,1.05
65,16,1.0625
65,18,1.06667
65,20,1.085
65,22,1.08636
65,24,1.1
65,26,1.10769
65,28,1.12857
