"Conjunto","Alfa","Acesso-Medio"
21,94,1.41348
21,96,1.42462
21,98,1.42918
22,2,1.04895
22,4,1.02398
22,6,1.0323
22,8,1.02398
22,10,1.02897
22,12,1.04063
22,14,1.04895
22,16,1.04895
22,18,1.06005
22,20,1.05894
22,22,1.07166
22,24,1.09474
22,26,1.10659
22,28,1.10247
22,30,1.10223
22,32,1.11451
22,34,1.11947
22,36,1.1211
22,38,1.13834
22,40,1.14885
22,42,1.15837
22,44,1.16701
22,46,1.17274
22,48,1.17799
22,50,1.18881
22,52,1.20649
22,54,1.221
22,56,1.22734
22,58,1.2298
22,60,1.23044
22,62,1.23264
22,64,1.23939
22,66,1.25632
22,68,1.26491
22,70,1.27729
22,72,1.28205
22,74,1.30275
22,76,1.31185
22,78,1.32176
22,80,1.32742
22,82,1.33403
22,84,1.34033
22,86,1.34517
22,88,1.35433
22,90,1.36197
22,92,1.38014
22,94,1.39329
22,96,1.40485
22,98,1.41287
23,2,1.04895
23,4,1.04895
23,6,1.04895
23,8,1.06144
23,10,1.04895
23,12,1.04895
23,14,1.06322
23,16,1.04895
23,18,1.0545
23,20,1.08392
23,22,1.0989
23,24,1.10306
23,26,1.11043
23,28,1.12388
23,30,1.12554
23,32,1.13949
23,34,1.14004
23,36,1.15718
23,38,1.16462
23,40,1.17882
23,42,1.18215
23,44,1.20334
23,46,1.20966
23,48,1.21753
23,50,1.23077
23,52,1.2353
23,54,1.2432
23,56,1.25054
23,58,1.25909
23,60,1.26873
23,62,1.27775
23,64,1.27997
23,66,1.29416
23,68,1.30311
23,70,1.30726
23,72,1.31535
23,74,1.32705
23,76,1.33945
23,78,1.34481
23,80,1.36114
23,82,1.36449
23,84,1.37006
23,86,1.37305
23,88,1.38271
23,90,1.39083
23,92,1.39209
23,94,1.39435
23,96,1.40276
23,98,1.41593
24,2,1.04895
24,4,1.04895
24,6,1.0323
24,8,1.03646
24,10,1.04895
24,12,1.04895
24,14,1.05609
24,16,1.05519
24,18,1.04895
24,20,1.05894
24,22,1.0762
24,24,1.07809
24,26,1.08737
24,28,1.11317
24,30,1.12221
24,32,1.12388
24,34,1.12828
24,36,1.13775
24,38,1.15148
24,40,1.15385
24,42,1.17026
24,44,1.18064
24,46,1.1836
24,48,1.19256
24,50,1.2028
24,52,1.21225
24,54,1.22285
24,56,1.23448
24,58,1.24014
24,60,1.2654
24,62,1.26809
24,64,1.27997
24,66,1.28356
24,68,1.28548
24,70,1.29299
24,72,1.30564
24,74,1.31625
24,76,1.32762
24,78,1.33712
24,80,1.34615
24,82,1.35718
24,84,1.36411
24,86,1.37305
24,88,1.3793
24,90,1.38417
24,92,1.39209
24,94,1.39648
24,96,1.40276
24,98,1.41287
25,2,1.04895
25,4,1.02398
25,6,1.0656
25,8,1.07393
25,10,1.06893
25,12,1.08225
25,14,1.09177
25,16,1.11139
25,18,1.10445
25,20,1.12388
25,22,1.14431
25,24,1.14469
25,26,1.16038
25,28,1.15599
25,30,1.1655
25,32,1.16446
25,34,1.16942
25,36,1.1766
25,38,1.17251
25,40,1.19131
25,42,1.18929
25,44,1.19199
25,46,1.19446
25,48,1.1988
25,50,1.2028
25,52,1.21225
25,54,1.21545
25,56,1.22378
25,58,1.22808
25,60,1.23044
25,62,1.23586
25,64,1.24251
25,66,1.25632
25,68,1.26638
25,70,1.27729
25,72,1.2987
25,74,1.30815
25,76,1.31316
25,78,1.32688
25,80,1.33367
25,82,1.3389
25,84,1.35222
25,86,1.36143
25,88,1.36909
25,90,1.37751
25,92,1.38557
25,94,1.39648
25,96,1.40276
25,98,1.40778
26,2,1.04895
26,4,1.02398
26,6,1.01565
26,8,1.03646
26,10,1.03896
26,12,1.04063
26,14,1.04895
26,16,1.06768
26,18,1.08225
26,20,1.08392
26,22,1.0989
26,24,1.11139
26,26,1.11811
26,28,1.11674
26,30,1.12554
26,32,1.13012
26,34,1.13416
26,36,1.14053
26,38,1.15674
26,40,1.16633
26,42,1.16788
26,44,1.18291
26,46,1.19229
26,48,1.19256
26,50,1.19481
26,52,1.21609
26,54,1.21915
26,56,1.22021
26,58,1.22291
26,60,1.2321
26,62,1.24069
26,64,1.24719
26,66,1.25632
26,68,1.26344
26,70,1.27587
26,72,1.28483
26,74,1.29465
26,76,1.30527
26,78,1.31535
26,80,1.32118
26,82,1.33647
26,84,1.34033
26,86,1.35097
26,88,1.35319
26,90,1.36974
26,92,1.37471
26,94,1.38691
26,96,1.39444
26,98,1.40268
27,2,1.0989
27,4,1.07393
27,6,1.04895
27,8,1.06144
27,10,1.06893
27,12,1.0656
27,14,1.06322
27,16,1.06144
27,18,1.0878
27,20,1.0989
27,22,1.10344
27,24,1.11139
27,26,1.11043
27,28,1.13458
27,30,1.14552
27,32,1.14885
27,34,1.15473
27,36,1.16273
27,38,1.1804
27,40,1.18382
27,42,1.18929
27,44,1.18745
27,46,1.20314
27,48,1.20296
27,50,1.21878
27,52,1.23722
27,54,1.258
27,56,1.27016
27,58,1.28492
27,60,1.29704
27,62,1.30192
27,64,1.30494
27,66,1.31384
27,68,1.31927
27,70,1.33438
27,72,1.33478
27,74,1.35675
27,76,1.36311
27,78,1.36914
27,80,1.38237
27,82,1.39495
27,84,1.40336
27,86,1.41603
27,88,1.42585
27,90,1.42746
27,92,1.43552
27,94,1.44324
27,96,1.44855
27,98,1.45875
28,2,1.04895
28,4,1.02398
28,6,1.01565
28,8,1.01149
28,10,1.00899
28,12,1.00733
28,14,1.03468
28,16,1.04271
28,18,1.0545
28,20,1.07393
28,22,1.08528
28,24,1.09474
28,26,1.11043
28,28,1.1096
28,30,1.13886
28,32,1.14885
28,34,1.1606
28,36,1.17105
28,38,1.17514
28,40,1.18382
28,42,1.19642
28,44,1.1988
28,46,1.20749
28,48,1.21545
28,50,1.22278
28,52,1.22954
28,54,1.24135
28,56,1.25232
28,58,1.25909
28,60,1.2654
28,62,1.2697
28,64,1.27373
28,66,1.29567
28,68,1.29282
28,70,1.29585
28,72,1.30564
28,74,1.3095
28,76,1.32499
28,78,1.33328
28,80,1.34241
28,82,1.35718
28,84,1.37125
28,86,1.38002
28,88,1.38611
28,90,1.39971
28,92,1.40837
28,94,1.41667
28,96,1.42878
28,98,1.44345
29,2,1.04895
29,4,1.04895
29,6,1.0323
29,8,1.03646
29,10,1.03896
29,12,1.0656
29,14,1.07036
29,16,1.08017
29,18,1.08225
29,20,1.08392
29,22,1.0989
29,24,1.09058
29,26,1.11811
29,28,1.12031
29,30,1.12221
29,32,1.13324
29,34,1.14591
29,36,1.14053
29,38,1.14885
29,40,1.16633
29,42,1.17264
29,44,1.18518
29,46,1.19446
29,48,1.19672
29,50,1.21079
29,52,1.21993
29,54,1.22285
29,56,1.23448
29,58,1.24358
29,60,1.25208
29,62,1.26325
29,64,1.26904
29,66,1.27902
29,68,1.28842
29,70,1.29585
29,72,1.30703
29,74,1.3203
29,76,1.32893
29,78,1.33328
29,80,1.3474
29,82,1.35596
29,84,1.37482
29,86,1.38582
29,88,1.39747
29,90,1.41081
29,92,1.41815
29,94,1.42411
29,96,1.43606
29,98,1.44447
30,2,1.0989
30,4,1.12388
30,6,1.08225
30,8,1.08641
30,10,1.08891
30,12,1.09058
30,14,1.09177
30,16,1.10514
30,18,1.1211
30,20,1.11888
30,22,1.13069
30,24,1.14469
30,26,1.14117
30,28,1.16312
30,30,1.16883
30,32,1.16758
30,34,1.18999
30,36,1.19048
30,38,1.19091
30,40,1.2013
30,42,1.20594
30,44,1.21469
30,46,1.21618
30,48,1.21961
30,50,1.23676
30,52,1.23146
30,54,1.2358
30,56,1.23805
30,58,1.24531
30,60,1.26041
30,62,1.27292
30,64,1.28309
30,66,1.30173
30,68,1.30311
30,70,1.30726
30,72,1.32506
30,74,1.33515
30,76,1.34602
30,78,1.36146
30,80,1.36364
30,82,1.37424
30,84,1.37838
30,86,1.38931
30,88,1.40087
30,90,1.41303
30,92,1.41815
30,94,1.4358
30,96,1.44439
30,98,1.45569
31,2,1.04895
31,4,1.04895
31,6,1.0323
31,8,1.03646
31,10,1.03896
31,12,1.04895
31,14,1.04895
31,16,1.08641
31,18,1.0767
31,20,1.0989
31,22,1.09436
31,24,1.0989
31,26,1.09122
31,28,1.0989
31,30,1.11222
31,32,1.11451
31,34,1.12828
31,36,1.12943
31,38,1.13308
31,40,1.13886
31,42,1.15599
31,44,1.16474
31,46,1.17274
31,48,1.18631
31,50,1.1968
31,52,1.21801
31,54,1.2284
31,56,1.24697
