"Conjunto","Alfa","Acesso-Medio"
30,76,1.45839
30,78,1.47748
30,80,1.50063
30,82,1.52632
30,84,1.55197
30,86,1.57643
30,88,1.60091
30,90,1.61873
30,92,1.62704
30,94,1.64461
30,96,1.66249
30,98,1.6827
31,2,1
31,4,1.05128
31,6,1.0339
31,8,1.05063
31,10,1.06061
31,12,1.08403
31,14,1.07914
31,16,1.11321
31,18,1.12849
31,20,1.13065
31,22,1.14155
31,24,1.14226
31,26,1.14286
31,28,1.14695
31,30,1.16388
31,32,1.17555
31,34,1.19231
31,36,1.19553
31,38,1.19841
31,40,1.21357
31,42,1.22967
31,44,1.23744
31,46,1.23799
31,48,1.25523
31,50,1.27309
31,52,1.28764
31,54,1.31784
31,56,1.32437
31,58,1.34256
31,60,1.37793
31,62,1.39968
31,64,1.41693
31,66,1.42705
31,68,1.45938
31,70,1.47346
31,72,1.48675
31,74,1.50068
31,76,1.51651
31,78,1.52252
31,80,1.54203
31,82,1.57405
31,84,1.5914
31,86,1.61027
