"Conjunto","Alfa","Acesso-Medio"
10,28,1.16846
10,30,1.16388
10,32,1.18809
10,34,1.18935
10,36,1.2095
10,38,1.21164
10,40,1.22111
10,42,1.23206
10,44,1.22831
10,46,1.23799
10,48,1.24268
10,50,1.249
10,52,1.2529
10,54,1.27323
10,56,1.27599
10,58,1.29066
10,60,1.29097
10,62,1.2945
10,64,1.31034
10,66,1.32219
10,68,1.33678
10,70,1.34433
10,72,1.35286
10,74,1.36092
10,76,1.37913
10,78,1.3861
10,80,1.38645
10,82,1.39902
10,84,1.40621
10,86,1.41657
10,88,1.42645
10,90,1.43478
10,92,1.44602
10,94,1.45037
10,96,1.46499
10,98,1.46981
11,2,1
11,4,1.02564
11,6,1.0339
11,8,1.05063
11,10,1.07071
11,12,1.07563
11,14,1.09353
11,16,1.08805
11,18,1.10615
11,20,1.11055
11,22,1.10959
11,24,1.11297
11,26,1.11969
11,28,1.12903
11,30,1.14381
11,32,1.15047
11,34,1.1568
11,36,1.15922
11,38,1.17725
11,40,1.19598
11,42,1.20813
11,44,1.21689
11,46,1.22052
11,48,1.23222
11,50,1.24498
11,52,1.26641
11,54,1.28439
11,56,1.28495
11,58,1.29066
11,60,1.29431
11,62,1.29288
11,64,1.29781
11,66,1.30091
11,68,1.29838
11,70,1.3056
11,72,1.30683
11,74,1.32022
11,76,1.33025
11,78,1.33719
11,80,1.35132
11,82,1.36475
11,84,1.36918
11,86,1.38156
11,88,1.40023
11,90,1.41137
11,92,1.41112
11,94,1.41942
11,96,1.42947
11,98,1.44012
12,2,1
12,4,1
12,6,1
12,8,1.02532
12,10,1.0303
12,12,1.05882
12,14,1.06475
12,16,1.07547
12,18,1.07821
12,20,1.09045
12,22,1.09589
12,24,1.09623
12,26,1.09653
12,28,1.09677
12,30,1.10368
12,32,1.11285
12,34,1.12426
12,36,1.12011
12,38,1.14286
12,40,1.15829
12,42,1.16986
12,44,1.18265
12,46,1.19651
12,48,1.20293
12,50,1.2249
12,52,1.23938
12,54,1.24907
12,56,1.25269
12,58,1.25779
12,60,1.26087
12,62,1.27023
12,64,1.28213
12,66,1.29331
12,68,1.30428
12,70,1.31277
12,72,1.31799
12,74,1.32293
12,76,1.32497
12,78,1.33719
12,80,1.34504
12,82,1.35496
12,84,1.3644
12,86,1.38623
12,88,1.39681
12,90,1.40691
12,92,1.4133
12,94,1.41409
12,96,1.42947
12,98,1.43296
13,2,1
13,4,1
13,6,1
13,8,1.02532
13,10,1.0404
13,12,1.05042
13,14,1.05036
13,16,1.06289
13,18,1.06145
13,20,1.07035
13,22,1.08219
13,24,1.10042
13,26,1.10425
13,28,1.12545
13,30,1.14047
13,32,1.13793
13,34,1.14497
13,36,1.15642
13,38,1.17989
13,40,1.20603
13,42,1.21292
13,44,1.22146
13,46,1.24236
13,48,1.24268
13,50,1.25703
13,52,1.26062
13,54,1.26208
13,56,1.26703
13,58,1.27855
13,60,1.29766
13,62,1.29935
13,64,1.31034
13,66,1.32523
13,68,1.33235
13,70,1.34577
13,72,1.35425
13,74,1.35957
13,76,1.36724
13,78,1.38867
13,80,1.39021
13,82,1.40147
13,84,1.41099
13,86,1.41307
13,88,1.41505
13,90,1.42586
13,92,1.43402
13,94,1.44504
13,96,1.44828
13,98,1.46366
14,2,1
14,4,1
14,6,1.01695
14,8,1.02532
14,10,1.0303
14,12,1.04202
14,14,1.04317
14,16,1.0566
14,18,1.06145
14,20,1.07538
14,22,1.07763
14,24,1.08787
14,26,1.10425
14,28,1.1147
14,30,1.12375
14,32,1.1348
14,34,1.13905
14,36,1.14525
14,38,1.15344
14,40,1.15829
14,42,1.17464
14,44,1.20091
14,46,1.21397
14,48,1.21339
14,50,1.2249
14,52,1.24131
14,54,1.25465
14,56,1.26165
14,58,1.2699
14,60,1.28261
14,62,1.29612
14,64,1.30408
14,66,1.30699
14,68,1.30724
14,70,1.31851
14,72,1.32775
14,74,1.33379
14,76,1.3461
14,78,1.36293
14,80,1.36888
14,82,1.37821
14,84,1.39068
14,86,1.40023
14,88,1.40821
14,90,1.41472
14,92,1.42966
14,94,1.4301
14,96,1.43992
14,98,1.45343
15,2,1
15,4,1.05128
15,6,1.0339
15,8,1.05063
15,10,1.05051
15,12,1.05882
15,14,1.06475
15,16,1.07547
15,18,1.07821
15,20,1.09045
15,22,1.10502
15,24,1.11715
15,26,1.11969
15,28,1.13262
15,30,1.14047
15,32,1.15987
15,34,1.16272
15,36,1.18715
15,38,1.19312
15,40,1.20101
15,42,1.20096
15,44,1.20091
15,46,1.22489
15,48,1.23013
15,50,1.24096
15,52,1.25097
15,54,1.25651
15,56,1.26703
15,58,1.28201
15,60,1.28428
15,62,1.29126
15,64,1.30721
15,66,1.31459
15,68,1.3161
15,70,1.31851
15,72,1.32078
15,74,1.32836
15,76,1.34214
15,78,1.35135
15,80,1.35383
15,82,1.36597
15,84,1.37515
15,86,1.3874
15,88,1.39339
15,90,1.40134
15,92,1.40676
15,94,1.41409
15,96,1.4232
15,98,1.42989
16,2,1
16,4,1.02564
16,6,1.0339
16,8,1.03797
16,10,1.0303
16,12,1.05882
16,14,1.07194
16,16,1.06289
16,18,1.05587
16,20,1.0603
16,22,1.08219
16,24,1.08368
16,26,1.08108
16,28,1.08961
16,30,1.10702
16,32,1.10972
16,34,1.13314
16,36,1.15363
16,38,1.16138
16,40,1.17337
16,42,1.19378
16,44,1.19863
16,46,1.21397
16,48,1.21967
16,50,1.2249
16,52,1.23166
16,54,1.23606
16,56,1.24014
16,58,1.25606
16,60,1.26589
16,62,1.27508
16,64,1.28997
16,66,1.30547
16,68,1.3161
16,70,1.31994
16,72,1.33054
16,74,1.33921
16,76,1.34875
16,78,1.35779
16,80,1.37014
16,82,1.36965
16,84,1.37873
16,86,1.38506
16,88,1.38997
16,90,1.40691
16,92,1.42312
16,94,1.42689
16,96,1.42947
16,98,1.43603
17,2,1
17,4,1
17,6,1.01695
17,8,1.03797
17,10,1.05051
17,12,1.05882
17,14,1.06475
17,16,1.08176
17,18,1.08939
17,20,1.10553
17,22,1.11416
17,24,1.12134
17,26,1.12741
17,28,1.12545
17,30,1.12375
17,32,1.12853
17,34,1.14201
17,36,1.14804
17,38,1.14815
17,40,1.15578
17,42,1.16029
17,44,1.16667
17,46,1.18122
17,48,1.18619
17,50,1.19679
17,52,1.21236
17,54,1.21933
17,56,1.23118
17,58,1.23529
17,60,1.25418
17,62,1.25728
17,64,1.27273
17,66,1.29027
17,68,1.29099
17,70,1.29555
17,72,1.30265
17,74,1.3175
17,76,1.33289
17,78,1.34878
17,80,1.35759
17,82,1.36965
17,84,1.38232
17,86,1.3944
17,88,1.40479
17,90,1.41137
17,92,1.41876
17,94,1.41836
17,96,1.42947
17,98,1.43501
18,2,1
18,4,1
18,6,1.01695
18,8,1.01266
18,10,1.0404
18,12,1.04202
18,14,1.05755
18,16,1.06289
18,18,1.07821
18,20,1.0804
18,22,1.10046
18,24,1.10879
18,26,1.11969
18,28,1.12545
18,30,1.13043
18,32,1.14734
18,34,1.1716
18,36,1.17598
18,38,1.19048
18,40,1.19849
18,42,1.2177
18,44,1.22146
18,46,1.23144
18,48,1.24477
18,50,1.249
18,52,1.25483
18,54,1.26394
18,56,1.2724
18,58,1.27855
18,60,1.28763
18,62,1.29612
18,64,1.30094
18,66,1.30547
18,68,1.31462
18,70,1.32281
18,72,1.33333
18,74,1.3365
18,76,1.34346
18,78,1.35393
18,80,1.35634
18,82,1.36597
18,84,1.37276
18,86,1.38623
18,88,1.40479
18,90,1.41137
18,92,1.42094
18,94,1.43223
18,96,1.44514
18,98,1.45138
19,2,1
19,4,1.05128
19,6,1.0339
19,8,1.03797
19,10,1.0404
19,12,1.03361
19,14,1.03597
19,16,1.04403
19,18,1.03911
19,20,1.04523
19,22,1.05936
19,24,1.06276
19,26,1.06564
19,28,1.07885
19,30,1.09365
19,32,1.09404
19,34,1.10947
19,36,1.11453
19,38,1.12698
19,40,1.14322
19,42,1.15311
19,44,1.16667
19,46,1.17686
19,48,1.18619
19,50,1.18876
19,52,1.18726
19,54,1.19517
19,56,1.20968
19,58,1.21626
19,60,1.22575
19,62,1.23139
19,64,1.24765
19,66,1.25836
19,68,1.27474
19,70,1.28121
19,72,1.28173
19,74,1.29037
19,76,1.30119
19,78,1.30888
19,80,1.3212
19,82,1.32558
19,84,1.32378
19,86,1.33372
19,88,1.34664
19,90,1.35229
19,92,1.3675
19,94,1.3778
19,96,1.38662
19,98,1.39713
20,2,1
20,4,1.02564
20,6,1.0339
20,8,1.02532
20,10,1.06061
20,12,1.05882
20,14,1.07194
20,16,1.07547
20,18,1.08939
20,20,1.1005
20,22,1.11416
20,24,1.12134
20,26,1.13127
20,28,1.1362
20,30,1.14381
20,32,1.14734
20,34,1.1568
20,36,1.1676
20,38,1.17196
20,40,1.18342
20,42,1.20096
20,44,1.20776
20,46,1.21397
20,48,1.21757
20,50,1.22289
20,52,1.24324
20,54,1.24349
20,56,1.25806
20,58,1.26125
20,60,1.26923
